"Entity","Code","Year","Homicide rate per 100,000 population - Both Sexes - All ages","Homicide rate per 100,000 population - Both Sexes - Age 15-49","Homicide rate per 100,000 population - Both Sexes - Age 50-69","Homicide rate per 100,000 population - Both Sexes - Age 70+","Homicide rate per 100,000 population - Both Sexes - Age 0-4","Homicide rate per 100,000 population - Both Sexes - Age 5-14"
"Spain","ESP",1961,0.18257809,0.24794053,0.2596352,0.2533743,0,0
"Spain","ESP",1962,0.099976495,0.1362053,0.16364118,0.06175382,0,0
"Spain","ESP",1963,0.13393007,0.18665986,0.19662885,0.120471045,0,0
"Spain","ESP",1964,0.063091576,0.08941386,0.10557598,0,0,0
"Spain","ESP",1965,0.13725483,0.17777479,0.06938447,0.34168798,0.09378675,0.053172275
"Spain","ESP",1966,0.16668424,0.22094554,0.2401425,0.22049318,0,0
"Spain","ESP",1967,0.1191171,0.11285766,0.2375253,0.32161975,0,0
"Spain","ESP",1968,0.09974216,0.124499515,0.1674735,0.1049259,0,0.016833132
"Spain","ESP",1969,0.24837409,0.30921286,0.33069575,0.1548061,0.24553065,0.016484225
"Spain","ESP",1970,0.6327066,0.6951619,1.1594489,0.80234927,0.21685234,0.064602904
"Spain","ESP",1971,0.24314685,0.25080013,0.3699539,0.24248362,0.24840593,0.0795365
"Spain","ESP",1972,0.3017759,0.40066636,0.3001394,0.42346007,0.18572614,0.047197156
"Spain","ESP",1973,0.29596367,0.34321645,0.45013422,0.54593796,0.092401944,0
"Spain","ESP",1974,0.349815,0.40444914,0.5046444,0.48683423,0.12208901,0.10866437
"Spain","ESP",1975,0.6324173,0.81076306,0.6478574,0.73076195,0.42452157,0.20067926
"Spain","ESP",1976,0.51841533,0.6701661,0.7108431,0.6659375,0.18146059,0.030686764
"Spain","ESP",1977,0.65817636,0.9307723,0.6547987,0.88734114,0.12112814,0.12192012
"Spain","ESP",1978,0.91757864,1.2954917,1.1724907,0.7025986,0.15267274,0.10622524
"Spain","ESP",1979,1.0575366,1.448265,1.2360221,1.2087368,0.27988887,0.13638182
"Spain","ESP",1980,0.997111,1.4127859,1.172107,0.948982,0.15977743,0.10599126
"Spain","ESP",1981,0.8501953,1.1773947,1.0155475,0.81237465,0.2313207,0.07581229
"Spain","ESP",1982,0.80842245,1.0791227,1.0381273,0.71871513,0.20655844,0.106516466
"Spain","ESP",1983,1.0217303,1.511441,0.9940762,0.8975336,0.21650419,0.091597974
"Spain","ESP",1984,1.1817222,1.6972936,1.2359393,1.0367059,0.22740409,0.12281061
"Spain","ESP",1985,1.0524161,1.4836481,1.0282658,1.1074235,0.27850145,0.12398005
"Spain","ESP",1986,1.0545352,1.369717,1.2012798,1.2404497,0.29164565,0.14156428
"Spain","ESP",1987,1.1808231,1.6389076,1.1749346,0.9426163,0.39090988,0.22490217
"Spain","ESP",1988,0.8996976,1.2670504,0.8986147,0.8343828,0.1353412,0.06595043
"Spain","ESP",1989,0.87748784,1.1251143,1.0103842,0.8173335,0.14043044,0.18699199
"Spain","ESP",1990,0.97910815,1.1832123,1.2061923,0.9973806,0.29139483,0.19387461
"Spain","ESP",1991,0.8870353,1.1924771,0.89742637,0.6647794,0.29869694,0.12836938
"Spain","ESP",1992,0.8866401,1.128229,0.93556654,0.93904626,0.3016987,0.057220526
"Spain","ESP",1993,0.94890594,1.249514,0.83467126,0.9609271,0.30343518,0.13894731
"Spain","ESP",1994,0.8944774,1.162065,0.9395174,0.7800475,0.15326242,0.041291583
"Spain","ESP",1995,0.89116925,1.1649494,0.9083307,0.8052392,0.05186246,0.021403871
"Spain","ESP",1996,0.8628616,1.1214632,0.7942736,0.71050787,0.36903325,0.0884197
"Spain","ESP",1997,0.8573503,1.0844893,0.861389,0.7593303,0.2143076,0.06816781
"Spain","ESP",1998,0.88691306,1.0929861,0.85371125,0.9845037,0.16279875,0.06978656
"Spain","ESP",1999,0.8624932,1.0608137,0.9168745,0.71876276,0.217373,0.11890536
"Spain","ESP",2000,1.0135512,1.3731866,0.92371535,0.6140598,0.32171392,0.048559282
"Spain","ESP",2001,1.0232958,1.3175706,0.90814066,0.96607953,0.26167202,0.09884265
"Spain","ESP",2002,1.045314,1.3166376,1.2000805,0.57877356,0.35367128,0.1491133
"Spain","ESP",2003,1.058006,1.4421986,0.9685028,0.69805807,0.14532968,0.04945529
"Spain","ESP",2004,1.3645909,1.8886936,1.1238045,0.77453566,0.37275723,0.2459183
"Spain","ESP",2005,0.89242244,1.11773,0.917884,0.7382207,0.22537252,0.121883176
"Spain","ESP",2006,0.84868187,1.0594316,0.82569724,0.8114525,0.30553263,0.048056222
"Spain","ESP",2007,0.7734753,0.9419522,0.74346125,0.8129554,0.38006178,0.047215614
"Spain","ESP",2008,0.82458067,1.0713779,0.7537387,0.71657413,0.16384679,0.11581074
"Spain","ESP",2009,0.7291098,0.94290715,0.8009632,0.50530815,0.12067413,0.02273567
"Spain","ESP",2010,0.70897645,0.8110696,0.8588516,0.62028605,0.36035126,0.11170568
"Spain","ESP",2011,0.7200256,0.8966845,0.6106021,0.6955651,0.32160494,0.28523308
"Spain","ESP",2012,0.64799637,0.75685847,0.735906,0.6725093,0.28574985,0.06474333
"Spain","ESP",2013,0.6759649,0.762837,0.7037825,0.7951292,0.2951446,0.23370974
"Spain","ESP",2014,0.6822867,0.7689785,0.6462229,1.0393562,0.26215848,0.10483756
"Spain","ESP",2015,0.6139029,0.79944986,0.47568914,0.589435,0.40362853,0.2288113
"Spain","ESP",2016,0.6061022,0.74413687,0.665635,0.56349564,0.3215802,0.04133468
"Spain","ESP",2017,0.6979183,0.85926384,0.61859477,0.7699384,0.42283577,0.20561676
"Spain","ESP",2018,0.5879718,0.75019616,0.5489858,0.5437223,0.33542317,0.14381173
"Spain","ESP",2019,0.6196589,0.76390123,0.611926,0.59133494,0.24512844,0.20559388
"Spain","ESP",2020,0.6144283,0.71773773,0.7193436,0.52505475,0.35548893,0.123731695
"Sri Lanka","LKA",1955,4.2781124,6.751913,8.369601,1.3034343,1.1724162,0.46545726
"Sri Lanka","LKA",1956,4.0311766,6.680434,6.069752,1.9311624,1.0733253,0.5419173
"Sri Lanka","LKA",1957,3.7321005,5.7991476,7.455419,2.910725,0.9778776,0.30677494
"Sri Lanka","LKA",1958,4.8880324,8.087771,7.850276,3.6679413,0.88349247,0.63847744
"Sri Lanka","LKA",1959,4.333872,6.903051,8.315898,2.8666801,1.3853824,0.24836771
"Sri Lanka","LKA",1960,3.319318,5.119244,5.607551,4.9334316,1.5392084,0.1612333
"Sri Lanka","LKA",1961,2.681105,4.147322,6.073712,4.37849,0.3755577,0.039309133
"Sri Lanka","LKA",1962,3.225115,5.3410187,5.0795302,3.42569,0.7365004,0.23025204
"Sri Lanka","LKA",1963,2.438568,3.683147,4.3336773,1.7330241,1.027945,0.41155174
"Sri Lanka","LKA",1964,2.50017,3.9269586,4.5817003,2.0961504,0.83665556,0.1818004
"Sri Lanka","LKA",1965,2.9293933,4.5853434,6.102833,3.1554036,0.29568267,0.2826154
"Sri Lanka","LKA",1966,3.4432287,5.2804236,6.3579965,7.0025315,0.81920403,0.20655702
"Sri Lanka","LKA",1967,2.6345978,3.9622324,5.376475,3.1330612,0.6355634,0.30266353
"Sri Lanka","LKA",1968,2.185825,3.4453156,3.7791245,3.102111,0.51352656,0.16444275
"Sri Lanka","LKA",1977,6.6985984,10.337761,9.831982,7.230602,1.9416808,0.4071923
"Sri Lanka","LKA",1980,2.2718847,3.2192702,3.3754735,3.4400513,0.99095416,0.23004602
"Sri Lanka","LKA",1981,2.7880993,3.73878,4.5181274,4.84009,1.635435,0.17182012
"Sri Lanka","LKA",1982,3.4447644,5.029625,5.2763352,5.9067492,0.55574024,0.25652003
"Sri Lanka","LKA",1983,6.843366,10.113649,9.678291,5.4607563,1.2160771,0.56625944
"Sri Lanka","LKA",1984,5.2846055,7.7048163,8.835628,5.2333493,0.9775211,0.25199503
"Sri Lanka","LKA",1985,6.7848215,9.9735775,10.908385,4.458588,1.2085824,0.5802211
"Sri Lanka","LKA",1986,6.7751994,10.525345,8.332521,6.9491343,0.5929037,0.43590233
"Sri Lanka","LKA",1996,6.702147,10.1041565,6.5793858,6.313514,0.5276596,0.36711663
"Sri Lanka","LKA",1997,4.8546915,7.293297,5.012103,2.773885,0.47568393,0.37197378
"Sri Lanka","LKA",1998,4.3044767,6.0223184,5.3613167,3.2981646,0.7254775,0.4909607
"Sri Lanka","LKA",1999,4.7407246,6.7525716,5.6988354,4.262113,0.42886665,0.23294711
"Sri Lanka","LKA",2000,5.203234,7.5454936,5.836716,3.5228474,0.6158223,0.29353955
"Sri Lanka","LKA",2001,4.128468,5.8980484,4.573011,3.0480921,0.4273473,0.44361335
"Sri Lanka","LKA",2002,4.5248384,6.576596,4.7259374,3.58171,0.23965341,0.35708547
"Sri Lanka","LKA",2003,3.7713869,5.110155,4.436334,3.3288949,0.52816004,0.74709135
"Sri Lanka","LKA",2004,4.152985,5.802016,4.7649493,3.7403,0.4607443,0.38946316
"Sri Lanka","LKA",2005,3.5250876,5.0294065,3.7912834,3.6009061,0.34082058,0.11977299
"Sri Lanka","LKA",2006,3.285868,4.4723926,4.196673,3.238583,0.28109232,0.20874648
"Sri Lanka","LKA",2007,3.7301571,5.353749,3.987264,3.6092536,0.27844945,0.11864476
"Sri Lanka","LKA",2009,2.9713068,4.1372056,3.16542,2.7844036,0.1645003,0.4972249
"Sri Lanka","LKA",2010,2.0310605,2.6541126,2.5307438,3.464255,0,0.115948915
"Sri Lanka","LKA",2011,1.8499112,2.4655921,2.4117737,2.4145913,0.05507612,0.028673219
"Sri Lanka","LKA",2012,1.7503382,2.2811983,2.3144815,1.8633151,0.16645905,0.19866717
"Sri Lanka","LKA",2013,1.9548777,2.5009096,2.5346117,3.038244,0.16789003,0.14079541
"Sri Lanka","LKA",2014,1.7261839,2.112833,2.5296848,2.5695264,0.05652416,0.083965994
"Suriname","SUR",1963,0.98870605,2.4425392,0,0,0,0
"Suriname","SUR",1964,0.9567845,1.5885497,3.4449496,0,0,0
"Suriname","SUR",1965,3.0896811,6.195787,6.8166327,0,0,0
"Suriname","SUR",1966,1.4964379,3.7676704,0,0,0,0
"Suriname","SUR",1971,3.3818357,6.223705,6.412106,0,1.4966699,0
"Suriname","SUR",1975,5.251998,8.7280855,12.244398,0,0,0.8391726
"Suriname","SUR",1976,2.090898,3.4649034,3.0334284,9.358039,0,0
"Suriname","SUR",1977,2.8917143,4.591948,9.0320635,0,0,0
"Suriname","SUR",1978,3.4280539,6.2863607,2.989626,9.108297,0,0
"Suriname","SUR",1979,5.3911495,10.267526,0,8.980692,0,0.9393817
"Suriname","SUR",1980,3.7861035,3.3855078,11.774749,36.55973,0,0
"Suriname","SUR",1981,4.048867,4.9757295,11.677128,19.138756,0,0
"Suriname","SUR",1982,1.88482,3.2548022,0,0,0,0
"Suriname","SUR",1984,5.811943,6.7951117,11.21422,42.872456,0,1.06426
"Suriname","SUR",1985,5.220052,7.6810026,5.503123,11.025358,1.8549434,1.0802519
"Suriname","SUR",1986,2.5899653,3.5112183,2.7004402,11.296882,0,1.0856702
"Suriname","SUR",1987,3.5764458,4.9295325,7.977026,0,0,0
"Suriname","SUR",1988,4.526887,6.777101,2.618898,11.732958,3.5186489,0
"Suriname","SUR",1989,4.9438825,6.173162,7.7379417,0,3.4669256,2.1540582
"Suriname","SUR",1990,3.6726742,4.2163258,10.23175,11.8189335,1.7204301,0
"Suriname","SUR",1991,2.1687326,3.712383,0,11.791062,0,0
"Suriname","SUR",1992,1.4288946,0.9195741,0,35.005833,0,0
"Suriname","SUR",1995,4.577487,6.652386,2.4667604,0,1.7469995,0.98110396
"Suriname","SUR",1996,3.1440315,4.7462893,2.3579345,0,0,0.96716475
"Suriname","SUR",1997,4.4119315,5.879043,4.505925,0,1.7998561,0.9599232
"Suriname","SUR",1998,7.807227,10.628036,8.614748,0,1.8160026,0.95989555
"Suriname","SUR",1999,6.3998356,7.962988,8.235875,16.189089,1.8209298,0
"Suriname","SUR",2000,4.1990943,5.05025,3.9354584,29.810701,1.8180496,0
"Suriname","SUR",2001,4.754619,5.3202405,7.5104675,13.666803,1.8112333,1.9772224
"Suriname","SUR",2002,3.0542777,3.3558297,3.5758345,25.012506,0,0
"Suriname","SUR",2003,4.4142,5.8707194,3.4026337,0,3.5965402,0
"Suriname","SUR",2004,1.3866208,1.087729,4.928293,5.42417,0,0
"Suriname","SUR",2005,1.9588012,1.7969322,1.6054456,10.650194,1.7916973,0
"Suriname","SUR",2006,3.679795,4.9890065,3.1250978,10.475592,0,0.97583824
"Suriname","SUR",2007,7.659246,8.485303,9.092838,36.14209,0,0
"Suriname","SUR",2008,3.4077132,2.45658,5.8673396,15.229973,0,1.8960941
"Suriname","SUR",2009,6.7384458,7.6648374,8.509311,29.742725,1.805967,0
"Suriname","SUR",2010,7.218022,8.301885,13.696567,19.249279,0,0.92450494
"Suriname","SUR",2011,6.40583,8.929982,3.9627502,18.679369,1.8274186,0
"Suriname","SUR",2012,5.431109,7.8433247,2.5444322,4.548763,3.6730945,1.8209795
"Suriname","SUR",2013,6.09006,7.108307,8.566673,8.9074955,0,0.9080673
"Suriname","SUR",2014,6.20448,6.7181277,5.886231,39.352863,1.8493518,0
"Sweden","SWE",1951,0.6082856,0.6817717,0.27965203,0.4396329,1.3313341,0.4708067
"Sweden","SWE",1952,0.6740435,0.5978942,0.7539622,1.0785835,1.3764554,0.27188814
"Sweden","SWE",1953,0.6554677,0.3992245,0.94164616,0.84561056,1.7723364,0.43891835
"Sweden","SWE",1954,0.776028,0.68487716,0.7269353,1.0331582,1.0936372,0.8565002
"Sweden","SWE",1955,0.66081977,0.45698577,0.58447975,0.40264457,1.6766552,1.0085517
"Sweden","SWE",1956,0.8887917,0.7433658,0.89318866,0.3922153,2.6334352,0.7465609
"Sweden","SWE",1957,0.7335879,0.7140476,0.626815,0.76510656,1.7000314,0.49611953
"Sweden","SWE",1958,0.68851393,0.88180864,0.43084213,0.18671766,0.7601239,0.665963
"Sweden","SWE",1959,0.69791365,0.5088814,0.90485126,1.6423627,0.95384353,0.42292884
"Sweden","SWE",1960,0.6009027,0.5612127,0.7100134,0.35769537,1.5334425,0.25901145
"Sweden","SWE",1961,0.5178548,0.5009984,0.6982005,0.17506237,0.9656928,0.26413193
"Sweden","SWE",1962,0.5148121,0.38668606,0.6296454,0.6857323,1.3551369,0.26899943
"Sweden","SWE",1963,0.8264027,0.713088,0.67636234,0.8399832,2.111523,0.8208488
"Sweden","SWE",1964,0.8071178,0.7085131,1.056379,0.6567217,1.8718109,0.2777163
"Sweden","SWE",1965,0.72272444,0.86693215,0.6048662,0.3205349,0.72151244,0.6556462
"Sweden","SWE",1966,0.83163667,0.9973089,0.7085689,0.3127111,1.3903855,0.47153798
"Sweden","SWE",1967,0.8885815,0.99311876,0.810742,1.0682669,1.1804047,0.37786934
"Sweden","SWE",1968,0.6810243,0.6414351,0.7513749,0.74550647,0.998185,0.4711918
"Sweden","SWE",1969,0.88990813,0.95843506,0.9072831,0.5833693,2.0177767,0.18634067
"Sweden","SWE",1970,0.8340878,1.0110266,0.6340742,0.42636892,1.3756199,0.54972744
"Sweden","SWE",1971,0.9403653,1.145148,0.6265468,0.9661142,0.5257513,0.9923982
"Sweden","SWE",1972,1.0715282,1.2505115,1.1927586,0.53677803,1.7811247,0.26682723
"Sweden","SWE",1973,1.0061085,1.1952318,1.1364229,0.65394694,0.9003931,0.44007188
"Sweden","SWE",1974,1.2465969,1.5377021,1.3399444,1.2764301,0.7205779,0.35014895
"Sweden","SWE",1975,1.1444232,1.6142148,0.7213561,1.2458172,0.72223413,0.43547598
"Sweden","SWE",1976,1.2501904,1.8477848,1.1876993,0.48686084,0.5515304,0.25937557
"Sweden","SWE",1977,1.1742358,1.8667449,0.77840275,0.47494996,0.56720424,0.34372944
"Sweden","SWE",1978,0.99040174,1.4383519,0.83545417,0.92524594,0.19491886,0.1717198
"Sweden","SWE",1979,1.3501691,1.8685423,1.2631745,0.4507296,1.0044316,0.6047271
"Sweden","SWE",1980,1.16708,1.6712214,0.9026354,0.6598664,0.8216319,0.43748167
"Sweden","SWE",1981,1.4294938,1.9862051,1.1245263,0.6456813,1.0400264,0.80203825
"Sweden","SWE",1982,1.2116736,1.7649691,0.97304976,0.4211772,1.4682039,0.18209878
"Sweden","SWE",1983,1.2101041,1.5238453,1.3658508,0.82447535,0.84267294,0.2786227
"Sweden","SWE",1984,1.1005192,1.5858908,1.2702852,0.20208041,0.21109249,0.18838619
"Sweden","SWE",1985,1.2415384,1.4757295,1.6723471,0.49724823,0.8430353,0.47608346
"Sweden","SWE",1986,1.4289539,2.0261307,1.2911643,0.78564084,0.8331476,0.19312513
"Sweden","SWE",1987,1.175136,1.6480969,1.1853056,0.2909184,1.0183611,0.19643818
"Sweden","SWE",1988,1.3833826,1.7345159,1.415881,1.0557169,1.1820052,0.29943764
"Sweden","SWE",1989,1.4939446,2.2052615,1.4731137,0.5703715,0.1891736,0.20250888
"Sweden","SWE",1990,1.2628819,1.503875,0.91025305,1.4014277,1.0881689,0.8165315
"Sweden","SWE",1991,1.4533751,1.833573,2.0610423,0.27454376,1.0466565,0.30548218
"Sweden","SWE",1992,1.3526744,1.7866774,1.3137069,0.7215235,1.1840966,0.40329206
"Sweden","SWE",1993,1.299582,1.5540063,1.6942405,0.71462005,0.9979542,0.39633194
"Sweden","SWE",1994,1.223907,1.7789458,1.1100553,0.79678315,0.33310628,0.19379151
"Sweden","SWE",1995,0.9679757,1.4508737,0.7067641,0.26341832,1.022157,0.28360185
"Sweden","SWE",1996,1.2494438,1.6784339,1.3295885,0.873644,0.5332679,0.27597958
"Sweden","SWE",1997,1.0770233,1.3945743,1.3520815,0.8711902,0.3751529,0
"Sweden","SWE",1998,1.1090816,1.5000494,1.2727426,0.60836715,0.39687815,0.26240292
"Sweden","SWE",1999,1.2313691,1.7770507,1.0982006,1.0420367,0.20859538,0.1719751
"Sweden","SWE",2000,1.0257614,1.33449,1.1774293,0.69469047,0.21597105,0.34141463
"Sweden","SWE",2001,0.96666783,1.1352676,0.8702408,1.388972,0.87667006,0.17119712
"Sweden","SWE",2002,1.1539763,1.6976718,0.95371526,0.6954254,0.87298506,0.17301248
"Sweden","SWE",2003,0.91513634,1.2002335,1.1276479,0.61007386,0,0.17597486
"Sweden","SWE",2004,1.1110269,1.2899384,1.3890876,0.69842523,0.41789773,0.6295932
"Sweden","SWE",2005,0.92875785,1.2794136,0.9135319,0.7858896,0.40718353,0
"Sweden","SWE",2006,0.86845285,1.1483339,1.1719477,0.2615268,0.19806334,0.09485623
"Sweden","SWE",2007,1.1791843,1.6594441,1.0685154,1.0420566,0.19269754,0.0971468
"Sweden","SWE",2008,0.76955885,1.0570285,0.79295784,0.34519005,0.56497175,0.09878485
"Sweden","SWE",2009,0.93543893,1.1873722,0.9171207,0.94005525,0.55304533,0.09961707
"Sweden","SWE",2010,0.938114,1.4086049,0.60654664,0.5071774,0.5401522,0.39815652
"Sweden","SWE",2011,0.7504239,0.96298844,0.8168979,0.6680668,0.17662133,0.09838443
"Sweden","SWE",2012,0.64963984,0.7977968,0.7267243,0.41021603,0.5233182,0.19277053
"Sweden","SWE",2013,0.83050483,0.9981276,1.0222436,0.55986387,0.34518826,0.28216544
"Sweden","SWE",2014,0.81189567,1.175308,0.80632704,0.46471173,0.17107587,0.09164962
"Sweden","SWE",2015,1.0002316,1.599752,0.6761428,0.598862,0.17013457,0.17838746
"Sweden","SWE",2016,0.8749679,1.27986,0.92572993,0.5069844,0.16898428,0
"Sweden","SWE",2017,1.0737693,1.8332036,0.54459685,0.49143672,0.5028722,0.25486538
"Sweden","SWE",2018,1.0032852,1.6884551,0.62615263,0.40931463,0.5004838,0.1666282
"Switzerland","CHE",1951,1.2636635,0.6246086,0.74349284,1.441774,6.7177215,0.84406114
"Switzerland","CHE",1952,1.16385,1.0764441,0.9363286,1.0542889,3.1354616,0.67944014
"Switzerland","CHE",1953,1.1075379,0.699829,0.7139557,2.7403455,3.3880587,1.0513147
"Switzerland","CHE",1954,1.0528736,0.98229295,0.60044914,1.0034788,3.6313546,0.50994194
"Switzerland","CHE",1955,1.1194826,0.7327615,0.49060348,0.6545017,5.787707,0.8678898
"Switzerland","CHE",1956,0.6514223,0.44489276,0.7695223,0.32101285,1.9103565,0.60711956
"Switzerland","CHE",1957,0.760171,0.6813215,0.6605899,0.3146742,2.3519893,0.48029816
"Switzerland","CHE",1958,0.6542514,0.515402,0.6477277,0.3073377,2.547942,0.2390003
"Switzerland","CHE",1959,0.9120085,0.82288146,0.63529634,0.2997485,2.510699,0.95503116
"Switzerland","CHE",1960,0.5818154,0.5029356,0.35636076,0.58738357,2.2531252,0.2390423
"Switzerland","CHE",1961,0.7176264,0.6437465,0.788571,0.8614254,1.7624328,0.23518345
"Switzerland","CHE",1962,1.0225893,1.1783091,0.7769525,0,2.7763066,0.34278467
"Switzerland","CHE",1963,0.6673046,0.46695435,0.25546852,0.82491463,2.691138,0.67444146
"Switzerland","CHE",1964,0.77726024,0.4939568,0.5889425,2.1493359,3.0043082,0.11167794
"Switzerland","CHE",1965,0.5805153,0.48882544,0.33366254,0.78620267,1.3583688,0.66865855
"Switzerland","CHE",1966,0.658959,0.48369464,0.3323341,0.5110959,2.6571565,0.55407923
"Switzerland","CHE",1967,0.81773037,0.6121908,1.3267933,0.49670437,1.6975014,0.43796116
"Switzerland","CHE",1968,0.74158645,0.7351123,0.5798153,0.96637964,1.3321813,0.5383192
"Switzerland","CHE",1969,0.5377509,0.62475604,0.49648407,0.7050545,0.973272,0
"Switzerland","CHE",1970,0.7116187,0.65389156,0.6581832,0.6848064,2.3927166,0.103353724
"Switzerland","CHE",1971,0.96468824,1.0780706,0.8154306,1.7712399,1.2198741,0.3052438
"Switzerland","CHE",1972,0.9253656,0.87447155,0.8907885,0.2142112,2.2928705,0.8063354
"Switzerland","CHE",1973,0.6810267,0.6090146,0.72380894,1.4530177,0.8628872,0.40046734
"Switzerland","CHE",1974,0.9611087,1.1129134,0.5592497,1.409693,1.5718362,0.49863225
"Switzerland","CHE",1975,0.946102,1.0804019,0.71601725,1.5612072,1.416658,0.300485
"Switzerland","CHE",1976,0.8882801,0.9262687,0.87330073,0.5680097,1.2536952,0.8124566
"Switzerland","CHE",1977,0.8594129,0.7989888,0.7924935,1.1024446,2.1084201,0.5173996
"Switzerland","CHE",1978,0.73196554,0.8267256,0.79113483,0.5346869,0.8174053,0.42350808
"Switzerland","CHE",1979,0.9210656,0.9458128,1.4203929,0.34636232,1.6727164,0.21764514
"Switzerland","CHE",1980,0.9491205,1.1539785,0.6286096,0.5062471,1.6847496,0.67307204
"Switzerland","CHE",1981,1.1955643,1.5713329,0.54706264,1.6494954,0.27902955,0.8103193
"Switzerland","CHE",1982,1.360396,1.6133422,1.2432206,1.4526391,1.1060082,0.59691226
"Switzerland","CHE",1983,1.4021871,1.4781026,1.3138908,1.5820832,1.9187492,0.8614441
"Switzerland","CHE",1984,0.9314454,1.0482783,0.53803647,1.2419603,1.3613777,0.632752
"Switzerland","CHE",1985,1.4374064,1.5759373,1.3721813,0.15297444,2.986574,1.2937397
"Switzerland","CHE",1986,0.9840527,1.2098471,0.7542098,0.4550529,0.8122025,0.9208757
"Switzerland","CHE",1987,1.2070891,1.4926277,0.6714539,0.6026847,2.4237592,0.7975902
"Switzerland","CHE",1988,1.2134244,1.5387005,0.81162006,0.5990571,2.6620524,0.26683673
"Switzerland","CHE",1989,1.2788802,1.7863352,0.7294877,1.1901892,0.26190215,0.53290206
"Switzerland","CHE",1990,1.4750017,1.6851904,1.2290013,1.3238876,2.3038998,0.6605875
"Switzerland","CHE",1991,1.3687822,1.5242857,1.4366113,1.156999,0.9928663,0.9135209
"Switzerland","CHE",1992,1.4693207,1.6510645,1.6374675,0.99575526,1.9301293,0.51436096
"Switzerland","CHE",1993,1.6001502,2.120295,0.98345065,0.70055187,1.4225898,1.2615622
"Switzerland","CHE",1994,1.3443369,1.8664865,1.0372899,0.82768095,0.47151574,0.49581409
"Switzerland","CHE",1995,0.96603245,1.2810434,0.68042856,1.0876777,0.70843107,0.12212487
"Switzerland","CHE",1996,1.0890479,1.2841827,0.9374776,0.8049769,1.190859,0.72371817
"Switzerland","CHE",1997,1.4109092,1.5145608,2.4383926,0.5301152,0.4836268,0.35880232
"Switzerland","CHE",1998,0.8291064,1.1820973,0.842537,0.13087463,0.7375284,0
"Switzerland","CHE",1999,0.992957,1.3800927,0.89241433,0.51642954,0.497092,0.23639376
"Switzerland","CHE",2000,0.79265463,0.9844441,0.5651115,0.63619304,1.5023286,0.23561706
"Switzerland","CHE",2001,1.1331682,1.2862747,1.053827,1.5018003,0.77486944,0.47124076
"Switzerland","CHE",2002,1.0289626,1.2754816,0.73383725,1.3555212,0.5345764,0.47106817
"Switzerland","CHE",2003,0.6818041,0.7988972,0.6623904,0.4864588,1.351947,0.117929116
"Switzerland","CHE",2004,0.9073703,1.1778308,0.7710585,0.4791739,1.0911164,0.3558664
"Switzerland","CHE",2005,0.8612189,0.92709285,0.52555084,0.5889469,2.463978,0.83899254
"Switzerland","CHE",2006,0.5750212,0.6518526,0.34454343,0.69482964,1.0940889,0.36467823
"Switzerland","CHE",2007,0.5964234,0.7547756,0.45081827,0.56962657,0.27196896,0.36937216
"Switzerland","CHE",2008,0.56272304,0.66569227,0.66222864,0.4482767,0,0.24830347
"Switzerland","CHE",2009,0.71081996,1.0017005,0.5399084,0.33038992,0.790618,0.124809824
"Switzerland","CHE",2010,0.49851304,0.5495065,0.63446075,0.43325585,0.2587396,0.12504189
